ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE,AREA
7247843,AREA INFANTIL,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,442548.62,4469902.4,ETRS89,40.377727,-3.67679174,RONDA,SUR,125B,28053.0,,31046402.0,20-11-2020,13174,AE21,TORRE PASARELA TOBOGAN,INFANTILES,,7247843
18251,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440993.85,4466897.849,ETRS89,40.35055165,-3.69482808,CALLE,ALCOCER,3,28041.0,"ALCOCER, 000003",11128273.0,01-01-2007,17081,AE21,TREPA-TORRE,INFANTILES,,18251
16955,AREA INFANTIL,66,BERRUGUETE,6.0,TETUAN,OPERATIVO,440372.69,4478953.66,ETRS89,40.45911216,-3.70327149,CALLE,CALLE MARTÍNEZ,NUMERO_DESCONOCIDO_16955,28020.0,,20076726.0,21-02-2007,6035,AE21,TORTUGA,INFANTILES,NO,16955
7602250,AREA INFANTIL,204,ARCOS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447348.15,4474138.64,ETRS89,40.41620687,-3.62060566,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,147,28037.0,,20120886.0,15-06-2020,20215,AE21,,INFANTILES,,7602250
7602250,AREA INFANTIL,204,ARCOS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447348.15,4474138.64,ETRS89,40.41620687,-3.62060566,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,147,28037.0,,20120886.0,15-06-2020,20215,AE21,,INFANTILES,,7602250
7612587,COLUMPIO EN AREA INFANTIL,75,RIOS ROSAS,7.0,CHAMBERI,OPERATIVO,440858.603,4477522.864,ETRS89,40.44625766,-3.69740755,CALLE,CALLE RAIMUNDO FERNANDEZ VILLAVERDE   ASCENDI,,28003.0,"C · CALLE RAIMUNDO FERNANDEZ VILLAVERDE , ASCENDI",31003325.0,2020-12-24 00:00:00,0700315,AE21,,INFANTILES,,
7613607,BALANCIN EN AREA INFANTIL,64,ALMENARA,6.0,TETUAN,OPERATIVO,441527.44,4480330.05,ETRS89,40.47159332,-3.68977963,PLAZA,ESTE,2,28029.0,,11031936.0,01-08-2021,0607701,AE21,,INFANTILES,NO,
7672874,MULTIJUEGO EN AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,447126.204,4472386.361,ETRS89,40.40040717,-3.62307599,,JUAN BENET,10,28032.0,JUAN BENET 10,20144599.0,FECHA_INCORRECTA,1904822,AE21,TORRE PASARELA TOBOGAN,INFANTILES,,
52188,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448264.43,4483342.0,ETRS89,40.49917351,-3.61055617,CALLE,ANTONIO MIRO VALVERDE,53,28055.0,,31052027.0,01-09-2014,16220,AE21,,INFANTILES,,52188
7838758,AREA INFANTIL,105,CAMPAMENTO,10.0,LATINA,OPERATIVO,433883.18,4471870.08,ETRS89,40.39481015,-3.77906866,CALLE,ARENAS DE SAN PEDRO,25,28024.0,,20136257.0,23-03-2021,10158,AE21,,INFANTILES,NO,7838758
7862159,MULTIJUEGO EN AREA INFANTIL,54,HISPANOAMERICA,5.0,CHAMARTIN,OPERATIVO,442948.828,4478609.554,ETRS89,40.45619315,-3.67285846,CALLE,CALLE VICTOR DE LA SERNA,31,28016.0,"C · CALLE VICTOR DE LA SERNA 31 - 33 , ASCENDIENT",11025175.0,14/04/2021,0502012,AE21,CAMION,INFANTILES,SI,
7862164,AREA INFANTIL,154,LA CONCEPCION,15.0,CIUDAD LINEAL,OPERATIVO,444642.09,4476346.19,ETRS89,40.4359181,-3.6526922,CALLE,VIRGEN DE NURIA,11,28027.0,,11109768.0,01-01-1970,15019,AE21,BK-500510,INFANTILES,,7862164
7882665,AREA INFANTIL,107,AGUILAS,10.0,LATINA,OPERATIVO,434841.47,4470263.15,ETRS89,40.38040982,-3.76761353,CALLE,MAESTRA JUSTA FREIRE,1,28044.0,,31054409.0,05-04-2021,10162,AE21,,INFANTILES,NO,7882665
7882665,AREA INFANTIL,107,AGUILAS,10.0,LATINA,OPERATIVO,434841.47,4470263.15,ETRS89,40.38040982,-3.76761353,CALLE,MAESTRA JUSTA FREIRE,1,28044.0,,31054409.0,05-04-2021,10162,AE21,AVION,INFANTILES,NO,7882665
18419,AREA INFANTIL,208,EL SALVADOR,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447080.28,4477226.58,ETRS89,40.44400789,-3.62401993,AVENIDA,VEINTICINCO DE SEPTIEMBRE,6,28027.0,"Pza · PLAZA ENSIDESA , ASCENDIENTE 1: 208 · SALVA",31052504.0,01-01-2006,20003,AE21,,INFANTILES,,18419
17900,AREA INFANTIL,152,PUEBLO NUEVO,15.0,CIUDAD LINEAL,OPERATIVO,445756.38,4475720.17,ETRS89,40.43035199,-3.63950162,CALLE,ASCAO,32,28017.0,"C · CALLE ASCAO 39 , ASCENDIENTE 1: 152 · PUEBLO",31042156.0,01-01-2008,15002,AE21,,INFANTILES,,17900
7903115,COLUMPIO EN AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,440124.088,4466191.577,ETRS89,40.34412717,-3.705003,CALLE,DE LA MAGNESIA,20,28021.0,CALLE DE LA MAGNESIA 20,11125657.0,15/04/21,1713109,AE21,ASIENTO CUNA Y ASIENTO PLANO,INFANTILES,,
7933004,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448663.16,4483331.54,ETRS89,40.49910404,-3.60584997,AVENIDA,MANUEL FRAGA IRIBARNE,220,28055.0,CALLE ALFREDO DI STEFANO,31039904.0,01-01-1970,16240,AE21,,INFANTILES,,7933004
7943776,AREA INFANTIL,112,OPAÑEL,11.0,CARABANCHEL,OPERATIVO,438793.943,4470964.111,ETRS89,40.38702411,-3.72112155,CALLE,SANTA CATALINA DE LABOURE,1,28019.0,CALLE DE SANTA CATALINA DE LABOURE 1,31036099.0,01-09-2021,11216,AE21,SWINGO,INFANTILES,,7943776
8218587,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441883.798,4483061.659,ETRS89,40.49622576,-3.6858265,CALLE,ISLAS PALAOS,3,28034.0,"C. MANUEL VILLARTA (C. ISLAS PALAOS, 3-5) ZONA 1",11049773.0,10-02-2022,8199,AE21,,INFANTILES,,8218587
8927838,BALANCIN EN AREA INFANTIL,162,PIOVERA,16.0,HORTALEZA,OPERATIVO,447286.84,4478722.35,ETRS89,40.45749575,-3.62170852,,,,28043.0,,,,EAI_110004,6,BALANCIN BDU RICHTER PONY 4.24150 1,INFANTILES,NO,
8927849,BALANCIN EN AREA INFANTIL,162,PIOVERA,16.0,HORTALEZA,OPERATIVO,447263.46,4478714.78,ETRS89,40.45742608,-3.62198362,,,,28043.0,,,,EAI_110006,6,BALANCIN BDU RICHTER PONY 4.24150 3,INFANTILES,NO,
8927912,BALANCIN EN AREA INFANTIL,162,PIOVERA,16.0,HORTALEZA,OPERATIVO,447016.84,4478433.74,ETRS89,40.45487863,-3.62486868,,,,28043.0,,,,EAI_110032,6,BALANCIN BDU RICHTER PONY 4.24150 2,INFANTILES,NO,
8928525,CARRUSEL EN AREA INFANTIL,104,ALUCHE,10.0,LATINA,OPERATIVO,436279.57,4471603.053,ETRS89,40.39259145,-3.75080711,,SALIDA A PARQUE CERRO ALMODOVAR,,28047.0,SALIDA A PARQUE CERRO ALMODOVAR,11064993.0,07-08-2022,1016703,AE21,,INFANTILES,,
8938178,MUELLE EN AREA INFANTIL,123,SAN FERMIN,12.0,USERA,OPERATIVO,441513.878,4469641.923,ETRS89,40.3753085,-3.68895653,,,,0.0,,,,EAI_100004,6,MUELLE GALLINA,INFANTILES,NO,
8940961,CARRUSEL EN AREA INFANTIL,211,ALAMEDA DE OSUNA,21.0,BARAJAS,OPERATIVO,449910.101,4478479.0,ETRS89,40.45546577,-3.59075171,,CV C DE LA RIOJA,,28042.0,CV C/DE LA RIOJA,11140085.0,28/12/21,2107702,AE21,,INFANTILES,,
8941989,VARIOS JUEGOS EN AREAS INFANTILES,102,PUERTA DEL ANGEL,10.0,LATINA,OPERATIVO,438578.451,4474060.954,ETRS89,40.41490603,-3.72395905,,,,28005.0,,,,EAI_900100,6,HAMACA (JI06/HAM/02),INFANTILES,,
8909088,CIRCUITO DEPORTIVO ELEMENTAL,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,443979.64,4468928.7,ETRS89,40.36905273,-3.65984947,AVENIDA,JOAQUIN GARRIGUES WALKER,3,28053.0,PARQUE GARRIGUES WALKER,31046275.0,22-07-2022,D1366,AE21,,INFANTILES,,8909088
9049018,COLUMPIO EN AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,444770.607,4482529.204,ETRS89,40.4916263,-3.65171514,,AV. INGENIERO EMILIO HERRERA,19,28050.0,"AV. INGENIERO EMILIO HERRERA,19",31013361.0,05/10/22,1624102,AE21,,INFANTILES,,
9049141,BALANCIN EN AREA INFANTIL,174,LOS ROSALES,17.0,VILLAVERDE,OPERATIVO,441654.638,4466662.616,ETRS89,40.34847901,-3.68702599,,CV LEONOR GONGORA,,28021.0,CV LEONOR GONGORA,11127641.0,07/10/2022,1713407,AE21,,INFANTILES,,
9052995,BALANCIN EN AREA INFANTIL,83,PEÑAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438013.027,4480594.642,ETRS89,40.47372201,-3.73126063,CALLE,MANUEL GARRIDO,,28035.0,C/MANUEL GARRIDO,11043899.0,2022-04-11 00:00:00,0820217,AE21,,INFANTILES,,
17792,AREA INFANTIL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,444383.319,4472080.855,ETRS89,40.39747631,-3.65537008,CALLE,BENJAMIN PALENCIA,1,28038.0,"BENJAMÍN PALENCIA, 000001",20002280.0,15-03-2007,13133,AE21,,INFANTILES,,17792
17511,AREA INFANTIL,116,BUENAVISTA,11.0,CARABANCHEL,OPERATIVO,436341.295,4469144.952,ETRS89,40.37045253,-3.7498343,CALLE,GIRASOL,6,28044.0,"GIRASOL, 000006",11078494.0,01-01-2003,11127,AE21,,INFANTILES,,17511
16984,AREA INFANTIL,75,RIOS ROSAS,7.0,CHAMBERI,OPERATIVO,440796.56,4477524.56,ETRS89,40.44626852,-3.69813928,CALLE,CALLE RAIMUNDO FERNÁNDEZ VILLAVERDE,NUMERO_DESCONOCIDO_16984,28003.0,,11042256.0,06-09-2007,7002,AE21,,INFANTILES,,16984
18141,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,444802.892,4482578.07,ETRS89,40.49206865,-3.65133846,CALLE,PRINCIPE CARLOS,36,28055.0,"Av · AVENIDA ALCALDE CONDE DE MAYALDE , ASCENDIEN",31017494.0,01-01-1970,16144,AE21,,INFANTILES,,18141
18141,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,444802.892,4482578.07,ETRS89,40.49206865,-3.65133846,CALLE,PRINCIPE CARLOS,36,28055.0,"Av · AVENIDA ALCALDE CONDE DE MAYALDE , ASCENDIEN",31017494.0,01-01-1970,16144,AE21,,INFANTILES,,18141
18141,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,444802.892,4482578.07,ETRS89,40.49206865,-3.65133846,CALLE,PRINCIPE CARLOS,36,28055.0,"Av · AVENIDA ALCALDE CONDE DE MAYALDE , ASCENDIEN",31017494.0,01-01-1970,16144,AE21,,INFANTILES,,18141
18567,AREA INFANTIL,202,HELLIN,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447583.527,4476054.885,ETRS89,40.43348444,-3.6179894,CALLE,ALBAIDA,36,28037.0,"C · CALLE ALBAIDA 34 , ASCENDIENTE 1: 202 · HELLÍ",11134964.0,01-01-2007,20180,AE21,,INFANTILES,,18567
17973,AREA INFANTIL,152,PUEBLO NUEVO,15.0,CIUDAD LINEAL,OPERATIVO,445875.453,4476276.184,ETRS89,40.43536863,-3.63814525,CALLE,DOCTOR CIRAJAS,1,28017.0,"C · CALLE DOCTOR CIRAJAS 10-12 , ASCENDIENTE 1: 1",31032470.0,01-01-1998,15076,AE21,,INFANTILES,,17973
18293,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447200.115,4469338.941,ETRS89,40.37295866,-3.62195248,CALLE,PEÑA CAVERO,36,28031.0,"PEÑA CAVERO, 000036",20132982.0,01-01-2006,18015,AE21,,INFANTILES,,18293
9181884,VARIOS JUEGOS EN AREAS INFANTILES,56,CASTILLA,5.0,CHAMARTIN,OPERATIVO,441918.259,4481021.276,ETRS89,40.47784759,-3.68523289,CALLE,CALLE CONDE DE TORRALBA,6,28046.0,"C · CALLE CONDE DE TORRALBA 6 , ASCENDIENTE 1: 05",11027379.0,2023/02/16,0500104,AE21,,INFANTILES,,
9181917,COLUMPIO EN AREA INFANTIL,56,CASTILLA,5.0,CHAMARTIN,OPERATIVO,441911.906,4481005.172,ETRS89,40.47770207,-3.68530636,CALLE,CALLE CONDE DE TORRALBA,6,28046.0,"C · CALLE CONDE DE TORRALBA 6 , ASCENDIENTE 1: 05",11027379.0,2023-02-16 00:00:00,0500120,AE21,,INFANTILES,,
16907,AREA INFANTIL,51,EL VISO,5.0,CHAMARTIN,OPERATIVO,441426.588,4477755.442,ETRS89,40.44839304,-3.69073166,PASEO,CASTELLANA,120,28002.0,"PASEO CASTELLANA 120 , ASCENDIENTE 1: 051 ·",11020875.0,29-03-2006,5041,AE21,,INFANTILES,,16907
16907,AREA INFANTIL,51,EL VISO,5.0,CHAMARTIN,OPERATIVO,441426.588,4477755.442,ETRS89,40.44839304,-3.69073166,PASEO,CASTELLANA,120,28002.0,"PASEO CASTELLANA 120 , ASCENDIENTE 1: 051 ·",11020875.0,29-03-2006,5041,AE21,,INFANTILES,,16907
9183234,VARIOS JUEGOS EN AREAS INFANTILES,193,VALDERRIVAS,19.0,VICALVARO,OPERATIVO,449446.271,4472518.115,ETRS89,40.40173818,-3.59574773,,JUNTO AL CEIP WINSTON CHURCHIL,,28032.0,JUNTO AL CEIP WINSTON CHURCHIL,31037327.0,2023-02-16 00:00:00,1907102,AE21,,INFANTILES,,
18107,AREA INFANTIL,163,CANILLAS,16.0,HORTALEZA,OPERATIVO,445541.843,4479398.299,ETRS89,40.46347253,-3.64234612,CALLE,ALCORISA,4,28043.0,"Ctra · CARRETERA CANILLAS 98 , ASCENDIENTE 1: 163",11116820.0,01-01-2007,16098,AE21,,INFANTILES,,18107
17171,AREA INFANTIL,97,ARAVACA,9.0,MONCLOA - ARAVACA,OPERATIVO,433954.636,4478497.449,ETRS89,40.45451719,-3.77891515,CALLE,LA PINILLA,36,28023.0,"CALLE PINILLA , ASCENDIENTE 1: 097 · ARAVACA",20142397.0,12-01-2007,9024,AE21,,INFANTILES,,17171
52088,AREA INFANTIL,91,CASA DE CAMPO,9.0,MONCLOA - ARAVACA,OPERATIVO,438244.183,4475531.215,ETRS89,40.42812601,-3.72804145,AVENIDA,VALLADOLID,31,28011.0,"PARQUE PARQUE LA BOMBILLA AVD. DE VALLADOLID Nº 31-33 (ZONA II), ASCENDIENTE 1: 0",11052080.0,28-11-2005,9152,AE21,,INFANTILES,,52088
52088,AREA INFANTIL,91,CASA DE CAMPO,9.0,MONCLOA - ARAVACA,OPERATIVO,438244.183,4475531.215,ETRS89,40.42812601,-3.72804145,AVENIDA,VALLADOLID,31,28011.0,"PARQUE PARQUE LA BOMBILLA AVD. DE VALLADOLID Nº 31-33 (ZONA II), ASCENDIENTE 1: 0",11052080.0,28-11-2005,9152,AE21,,INFANTILES,,52088
9191849,COLUMPIO EN AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,446721.956,4480151.242,ETRS89,40.47033196,-3.62849045,,JUNTO AL CEIP JUAN ZARAGUETA,,28033.0,JUNTO AL CEIP JUAN ZARAGUETA,31028240.0,FECHA_INCORRECTA,1624301,AE21,,INFANTILES,,
9191858,BALANCIN EN AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,446742.639,4480150.627,ETRS89,40.47032774,-3.62824643,,JUNTO AL CEIP JUAN ZARAGUETA,,28033.0,JUNTO AL CEIP JUAN ZARAGUETA,31028240.0,11/01/2023,1624305,AE21,,INFANTILES,,
9223671,CARRUSEL EN AREA INFANTIL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,440936.926,4478249.553,ETRS89,40.45280956,-3.6965516,,CV AV.PDTE CARMONA,,28020.0,CV AV.PDTE CARMONA,11029986.0,30/03/2023,0608501,AE21,,INFANTILES,,
9223692,CARRUSEL EN AREA INFANTIL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,440935.669,4478251.207,ETRS89,40.45282437,-3.69656657,,CV AV.PDTE CARMONA,,28020.0,CV AV.PDTE CARMONA,11029986.0,30/03/23,0608512,AE21,,INFANTILES,,
9223716,VARIOS JUEGOS EN AREAS INFANTILES,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,440986.965,4478246.742,ETRS89,40.45278779,-3.69596125,,CV C JULIAN BESTEIRO,,28020.0,CV C/JULIAN BESTEIRO,11029987.0,2023-03-30 00:00:00,0608606,AE21,,INFANTILES,,
9223730,BALANCIN EN AREA INFANTIL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,440967.187,4478245.882,ETRS89,40.45277864,-3.6961944,,CV C JULIAN BESTEIRO,,28020.0,CV C/JULIAN BESTEIRO,11029987.0,03-30-2023,0608610,AE21,,INFANTILES,,
9223834,MULTIJUEGO EN AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439319.106,4480981.483,ETRS89,40.47730327,-3.71589097,,CV CAMINO GANAPANES,,28029.0,CV CAMINO GANAPANES,11046543.0,03-23-2023,0820513,AE21,,INFANTILES,,
16940,AREA INFANTIL,61,BELLAS VISTAS,6.0,TETUAN,OPERATIVO,440259.629,4478387.581,ETRS89,40.45400457,-3.70455162,CALLE,PAMPLONA,6,28039.0,"C · CALLE PAMPLONA 6 , ASCENDIENTE 1: 061 · BELLA",31001832.0,01-01-1970,6021,AE21,,INFANTILES,,16940
9224004,CARRUSEL EN AREA INFANTIL,116,BUENAVISTA,11.0,CARABANCHEL,OPERATIVO,435768.373,4468536.329,ETRS89,40.36492583,-3.75652087,,MORALES,2,28054.0,"MORALES, 000002",31036360.0,30/03/2023,1120111,AE21,,INFANTILES,,
16909,AREA INFANTIL,54,HISPANOAMERICA,5.0,CHAMARTIN,OPERATIVO,441490.318,4478535.115,ETRS89,40.45542117,-3.69005202,PASEO,CASTELLANA,148,28016.0,"PASEO CASTELLANA , ASCENDIENTE 1: 054 · HISP",11025586.0,01-01-1970,5043,AE21,,INFANTILES,,16909
16909,AREA INFANTIL,54,HISPANOAMERICA,5.0,CHAMARTIN,OPERATIVO,441490.318,4478535.115,ETRS89,40.45542117,-3.69005202,PASEO,CASTELLANA,148,28016.0,"PASEO CASTELLANA , ASCENDIENTE 1: 054 · HISP",11025586.0,01-01-1970,5043,AE21,,INFANTILES,,16909
9256430,BALANCIN EN AREA INFANTIL,215,CORRALEJOS,21.0,BARAJAS,OPERATIVO,448532.51,4478713.71,ETRS89,40.457496,-3.60701696,,,,28042.0,,,,,6,BALANCIN KOMPAN M18110 PULPO,INFANTILES,NO,
16702,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439878.051,4472973.159,ETRS89,40.40520155,-3.70853936,CALLE,CONCEJAL BENITO MARTIN LOZANO,14,28005.0,"CALLE CONCEJAL BENITO MARTIN LOZANO 14 , ASCE",11008324.0,01-01-1970,2005,AE21,137124M,INFANTILES,SI,16702
9271154,CARRUSEL EN AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,434282.439,4485722.848,ETRS89,40.51963112,-3.77579862,PARQUE,MAR OCEANA,,28048.0,PARQUE MAR OCEANA,11043605.0,2023-06-09 00:00:00,0820711,AE21,,INFANTILES,,
17910,AREA INFANTIL,155,SAN PASCUAL,15.0,CIUDAD LINEAL,OPERATIVO,444195.05,4476707.36,ETRS89,40.43914184,-3.65799437,CALLE,SALVADOR DE MADARIAGA,9,28027.0,"C · CALLE SALVADOR DE MADARIAGA 09 , ASCENDIENTE",20178114.0,01-01-2006,15012,AE21,,INFANTILES,,17910
17402,AREA INFANTIL,107,AGUILAS,10.0,LATINA,OPERATIVO,433542.409,4470028.475,ETRS89,40.37819319,-3.78289157,CALLE,MONROY,20,28044.0,"C · CALLE MONROY 20 , ASCENDIENTE 1: 107 · ÁGUILA",11067542.0,20-03-2008,10145,AE21,,INFANTILES,,17402
17335,AREA INFANTIL,103,LUCERO,10.0,LATINA,OPERATIVO,435793.844,4472277.344,ETRS89,40.39862843,-3.75659785,CALLE,SEPULVEDA,220,28011.0,"CALLE BARBERAN Y COLLAR LOS YEBENES (ZONA 1), ASCENDIENTE 1: 103",31024735.0,02-02-2007,10061,AE21,,INFANTILES,,17335
17692,AREA INFANTIL,135,PORTAZGO,13.0,PUENTE DE VALLECAS,OPERATIVO,445069.454,4471111.421,ETRS89,40.38878859,-3.64720175,TRAVESIA,PEDRO LABORDE,1,28018.0,"TSÍA PEDRO LABORDE, 000001",20079360.0,01-08-2007,13029,AE21,,INFANTILES,,17692
3568300,AREA INFANTIL,124,ALMENDRALES,12.0,USERA,OPERATIVO,440878.28,4470889.1,ETRS89,40.3864989,-3.69655896,CALLE,ANTONIO LOPEZ,183,28005.0,"ANTONIO LÓPEZ, 000183",11083677.0,01-01-2003,12115,AE21,,INFANTILES,,3568300
9289312,COLUMPIO EN AREA INFANTIL,127,PRADOLONGO,12.0,USERA,OPERATIVO,439914.854,4469975.444,ETRS89,40.37819929,-3.70782286,,CRISTO DE LA VICTORIA,231,28026.0,"CRISTO DE LA VICTORIA, 000231",31010288.0,2023/06/09,1203115,AE21,,INFANTILES,,
17932,AREA INFANTIL,157,COLINA,15.0,CIUDAD LINEAL,OPERATIVO,443882.966,4478397.312,ETRS89,40.45434477,-3.66182323,PLAZA,CIUDAD DE SALTA,9,28043.0,"Pza · PLAZA CIUDAD DE SALTA , ASCENDIENTE 1: 157",31016105.0,01-01-2004,15033,AE21,,INFANTILES,,17932
17729,AREA INFANTIL,133,PALOMERAS BAJAS,13.0,PUENTE DE VALLECAS,OPERATIVO,443768.443,4470044.959,ETRS89,40.37909446,-3.66243542,CALLE,ROMEO Y JULIETA,16,28018.0,"ROMEO Y JULIETA, 000016",20080967.0,12-07-2007,13067,AE21,,INFANTILES,,17729
17673,AREA INFANTIL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,443346.684,4472225.001,ETRS89,40.39870498,-3.66759752,CALLE,ALTOS DE CABREJAS,8,28038.0,"ALTOS DE CABREJAS, 000008",20065326.0,08-02-2007,13006,AE21,,INFANTILES,,17673
17666,AREA INFANTIL,122,ORCASUR,12.0,USERA,OPERATIVO,440451.37,4469431.835,ETRS89,40.37334067,-3.70145219,CALLE,MADRE ROSA BLANCO,2,28041.0,"MADRE ROSA BLANCO, 000002",31018991.0,27-11-2008,12106,AE21,,INFANTILES,,17666
17567,AREA INFANTIL,116,BUENAVISTA,11.0,CARABANCHEL,OPERATIVO,435393.129,4469526.393,ETRS89,40.37381576,-3.76104046,CALLE,RICARDO BELLVER,1,28044.0,"RICARDO BELLVER, 000001",11077869.0,05-09-2007,11202,AE21,,INFANTILES,,17567
17567,AREA INFANTIL,116,BUENAVISTA,11.0,CARABANCHEL,OPERATIVO,435393.129,4469526.393,ETRS89,40.37381576,-3.76104046,CALLE,RICARDO BELLVER,1,28044.0,"RICARDO BELLVER, 000001",11077869.0,05-09-2007,11202,AE21,,INFANTILES,,17567
9294734,BALANCIN EN AREA INFANTIL,62,CUATRO CAMINOS,6.0,TETUAN,OPERATIVO,440738.997,4478254.282,ETRS89,40.45283807,-3.69888612,,CV FORTUNATA Y JACINTA,,28020.0,CV FORTUNATA Y JACINTA,11029874.0,07-26-2023,0608817,AE21,,INFANTILES,,
9295586,BALANCIN EN AREA INFANTIL,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,445074.032,4476099.039,ETRS89,40.43372027,-3.64757838,CALLE,VIRGEN DEL SAGRARIO,4,28027.0,"C/VIRGEN DEL SAGRARIO,4",20152011.0,2023-03-21 00:00:00,1515002,AE21,,INFANTILES,,
9295590,BALANCIN EN AREA INFANTIL,153,QUINTANA,15.0,CIUDAD LINEAL,OPERATIVO,445076.678,4476098.774,ETRS89,40.43371806,-3.64754716,CALLE,VIRGEN DEL SAGRARIO,4,28027.0,"C/VIRGEN DEL SAGRARIO,4",20152011.0,2023-03-21 00:00:00,1515006,AE21,,INFANTILES,,
17905,AREA INFANTIL,152,PUEBLO NUEVO,15.0,CIUDAD LINEAL,OPERATIVO,446691.06,4474746.59,ETRS89,40.42164182,-3.62840128,CALLE,VILLASILOS,17,28017.0,"C · CALLE PEPE ISBERT , ASCENDIENTE 1: 152 · PUEB",20124004.0,01-01-2000,15007,AE21,,INFANTILES,,17905
17982,AREA INFANTIL,159,COSTILLARES,15.0,CIUDAD LINEAL,OPERATIVO,443465.17,4480889.146,ETRS89,40.47676406,-3.66697226,CALLE,GOLFO DE SALONICA,11,28033.0,"C · CALLE GOLFO DE SALÓNICA 19 , ASCENDIENTE 1: 1",20134985.0,01-01-2003,15087,AE21,,INFANTILES,,17982
9367489,MULTIJUEGO EN AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446498.117,4469430.408,ETRS89,40.3737379,-3.63022882,,,,28031.0,,,,,6,CONJUNTO LAPPSET NAUTILUS,INFANTILES,SI,
9367491,VARIOS JUEGOS EN AREAS INFANTILES,162,PIOVERA,16.0,HORTALEZA,OPERATIVO,446785.705,4478403.642,ETRS89,40.45459272,-3.62759195,,,,28043.0,,,,,6,JUEGO AGUA RICHTER CONJUNTO,INFANTILES,,
9387690,MULTIJUEGO EN AREA INFANTIL,213,CASCO HISTORICO DE BARAJAS,21.0,BARAJAS,OPERATIVO,451244.371,4480369.035,ETRS89,40.47257173,-3.57516153,,CV AYERBE,,28042.0,CV AYERBE,11143593.0,2023-11-03 00:00:00,2108011,AE21,,INFANTILES,,
9388454,COLUMPIO EN AREA INFANTIL,213,CASCO HISTORICO DE BARAJAS,21.0,BARAJAS,OPERATIVO,451003.719,4480164.477,ETRS89,40.47071478,-3.57798452,,CV C  DE BENITEZ,,28042.0,CV C/ DE BENITEZ,11140481.0,03/11/23,2108302,AE21,,INFANTILES,,
17050,AREA INFANTIL,85,LA PAZ,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440559.691,4481653.56,ETRS89,40.48344731,-3.70131906,CALLE,SANTIAGO DE COMPOSTELA,34,28034.0,"CALLE SANTIAGO DE COMPOSTELA , ASCENDIENTE 1:",11045907.0,01-01-1970,8054,AE21,,INFANTILES,,17050
